vacancy_id,section_id,section_title,section_body
39870706,2,наш ожидание,опыт разработка Java Python Spark Scala плюс
39870706,2,наш ожидание,опыт разработка ETL Self service ETL процесс наполнение данные система
39870706,2,наш ожидание,опыт решение ETL data engineering задача
39870706,3,предлагать,возможность участвовать масштабный долгосрочный проект
39870706,3,предлагать,работа офис центр москва удалить формат
39870706,3,предлагать,помощь релокация иногородний кандидат
39870706,3,предлагать,давать нужный успешный работа дополнительный монитор мощный железо компенсировать расход
39870706,3,предлагать,полностью официальный заработный плата
39870706,3,предлагать,оформление тк рф бессрочный трудовой договор
39870706,3,предлагать,забота ваш здоровье здоровье ваш ребенок фитнес скидка компания партнер
35264526,0,,создавать инновационный ит решение орган власть внедрять развивать новый формат
35264526,0,,каждый проект обладать свой уникальный архитектура
35264526,1,ваш будущий задача,проектирование архитектура новый
35264526,1,ваш будущий задача,разработка высоконагруженный отказоустойчивый территориально распределить масштабировать информационный система
35264526,1,ваш будущий задача,творческий участие разработка язык Java
35264526,1,ваш будущий задача,участие полный цикл разработка
35264526,1,ваш будущий задача,участие поддержка фиксировать качество код посредством code review
35264526,1,ваш будущий задача,управление команда разработчик
35264526,1,ваш будущий задача,использовать стек технология javaEE Java 8 11 PostgreSQL Redis ActiveMQ Kafka
35264526,2,важный,отличный знание Java 2 SE Java EE
35264526,2,важный,опыт управление команда разработка распределение задача контроль ревь код
35264526,2,важный,опыт проектирование распределить отказоустойчивый масштабировать информационный система
35264526,2,важный,знание теория бд опыт работа PostgreSQL реляционный бд
35264526,2,важный,опыт проектирование оптимизация база данные
35264526,2,важный,опыт работа JMS JDBC Spring фреймворка
35264526,2,важный,опыт работа Wildfly Tomcat сервер приложение
35264526,2,важный,опыт работа криптографический библиотека
35264526,2,важный,умение работать Oit Jira Maven система управление версия исходный код
35264526,2,важный,желание работать активный профессиональный команда
35264526,2,важный,способность аргументировать доносить свой позиция
35264526,2,важный,наличие завершить проект
35264526,2,важный,здоровый перфекционизм работа результат
35264526,3,наш преимущество,работа уникальный проект масштаб страна сложный нестандартный задача
35264526,3,наш преимущество,уникальный возможность свой рука создать основа информационный общество
35264526,3,наш преимущество,интересный работа перспективный проект решение нетривиальный задача возможность профессиональный рост
35264526,3,наш преимущество,использование применение работа современный методология инструмент
35264526,4,предлагать,работа молодой команда профессионал
35264526,4,предлагать,стабильный белый конкурентоспособный заработный плата
35264526,4,предлагать,оформление тк рф
35264526,4,предлагать,комфортный просторный офис маротра проспект вернадский маротра мичуринский проспект
35264526,4,предлагать,возможность карьерный профессиональный рост
35264526,4,предлагать,дмс
35264526,4,предлагать,компенсация питание
35264526,4,предлагать,отсутствие опен спейс строгий дресс код
35264526,4,предлагать,бесплатный охранять парковка территория офис
35264526,4,предлагать,возможность обучение участие конференция форум
35264526,4,предлагать,спортивный зал офис
35264526,4,предлагать,корпоративный скидка фитнес клуб Swim&gym World Class
38996486,0,,привет искать новый коллега наш программист ценить работа специалист тестирование
38996486,0,,Voximplant 2020 год
38996486,0,,обрабатывать 50 миллион звонок месяц 10K+ клиент
38996486,0,,работать весь мир иметь точка присутствие северный америка европа азиатский
38996486,0,,ежедневно наш платформа проходить 1 миллион звонок
38996486,0,,помощь наш сервис яндекс сдэк битрикс24 сбербанк тысяча компания автоматизировать
38996486,0,,активно расти появиться новый задача решение который искать инженер автоматизация
38996486,1,кандидат ждеть,опыт проведение ручной тестирование
38996486,1,кандидат ждеть,владение язык программирование Java Kotlin Objective C Swift также рассмотреть
38996486,1,кандидат ждеть,готовность изучать новый язык программирование
38996486,1,кандидат ждеть,опыт работа XCTest iOS JUnit mockito Android
38996486,2,обязательно большой плюс,базовый знание CocoaPods Gradle Git
38996486,2,обязательно большой плюс,опыт работа пуш уведомление
38996486,2,обязательно большой плюс,знание особенность Android iOS
38996486,2,обязательно большой плюс,опыт работа WebSocket
38996486,2,обязательно большой плюс,знание протокол SIP RTP принцип работа IP телефония
38996486,3,задача,составление поддержка тестовый документация именно написание ведение тест кейс тест
38996486,3,задача,проведение ручной автоматизировать тест
38996486,3,задача,интеграция автоматизировать тест CI
38996486,3,задача,разработка поддержка автотест
38996486,3,задача,локализация оформление обнаружить дефект лога
38996486,3,задача,ведение анализ отчет результат тестирование
38996486,3,задача,участие релизный процесс
38996486,3,задача,проведение исследовательский тестирование совместно команда разработчик
38996486,4,готовый предложить,дать возможность развиваться конференция обучение наш счёт заинтересованный развитие наш
38996486,4,готовый предложить,разнообразие проект возможность максимум задействовать свой потенциал
38996486,4,готовый предложить,гибкий график предел разумный
38996486,4,готовый предложить,сложный крутой Продукт.
38996486,4,готовый предложить,дружный команда бюрократия хаос
38996486,4,готовый предложить,заработный плата обсуждать результат интервью готовый договариваться
38996486,4,готовый предложить,хороший офис пять минута маротра тульский который вернуться
38996486,4,готовый предложить,дмс BestDoctor
38996486,4,готовый предложить,обедить карта
38996486,4,готовый предложить,полный соблюдение тк рф отпуск больничный общий весь прелесть збелогой
38996486,4,готовый предложить,корпоративный обучение английский язык
37738631,0,,искать Java разработчик джун мидло московский R&D подразделение
37738631,0,,компания Align Technology Inc мировой лидер разработка инновационный медицинский технология
37738631,0,,московский филиал Align Technology Inc – это интенсивно расти подразделение
37738631,0,,делать команда пример проект
37738631,0,,работать мультирегиональный апь который предоставлять доступ операция связать построение представление
37738631,0,,работать интеграционный апь ответственность который входить предоставление доступ операция управление
37738631,1,делать,использование AWS EC2 Docker платформа развертывание приложение
37738631,1,делать,активный применение облачный решение Amazon EC2 S3 SQS RDS SWF
37738631,1,делать,стараться максимально документировать решение автоматизировать наш работа использовать Chef Ansible
37738631,1,делать,хороший покрытие автоматизировать тест код проект
37738631,1,делать,применение сontinuous сode Quality Continuous Integration
37738631,2,технология использовать,сервер Java 8 Spring application
37738631,2,технология использовать,Frameworks Spring подпроект Core AOP Boot Data JPA JMS Security
37738631,2,технология использовать,Database субд PostgreSQL NoSQL бд Dynamo DB
37738631,2,технология использовать,Tooling Git Bamboo SonarQube Jira Confluence Crucible
37738631,2,технология использовать,Infrastructure Maven Docker Rancher AWS LogEntries SignalFx Consul Sentry
37738631,2,технология использовать,Testing JUnit Mockito DbUnit Behave
37738631,3,разработчик нужный,опыт разработка Java коммерческий проект 1 год джун 2 год
37738631,3,разработчик нужный,понимание REST подход разработка API
37738631,3,разработчик нужный,уверенный знание платформа JavaSE
37738631,3,разработчик нужный,понимание возможность java 8 lambda streams functional interfaces
37738631,3,разработчик нужный,опыт использование Spring Framework Core AOP Data JPA testing
37738631,3,разработчик нужный,знание концепция база данные SQL способ профилирование оптимизация запрос
37738631,3,разработчик нужный,участвовать sl3 поддержка анализ инцидент активно работать DevOps команда
37738631,4,здоровый,иметь опыт работа Amazon AWS
37738631,4,здоровый,знать python фреймворка behavior driven тестирование использовать behave
37738631,4,здоровый,иметь опыт автоматизация сборка развертывание приложение желать получить
37738631,4,здоровый,готовый изучить Kotlin Angular React Redux Lua
37738631,4,здоровый,любить рационально новый смотреть существовать решение стремиться улучшать процесс разработка
37738631,5,нужный делать проект,разрабатывать Веб API полностью удовлетворять REszt:одiод
37738631,5,нужный делать проект,работать функциональный функциональный требование участвовать оптимизация распределить приложение структура данные
37738631,5,нужный делать проект,писать качественный понятный покрыть тест код учитывать метрик Continuous сodeQuality
37738631,5,нужный делать проект,автоматизировать свой работа также тестирование развертывание приложение
37738631,5,нужный делать проект,взаимодействовать команда DevOps QA максимально быстрый переход работать машина работать
37738631,6,условие,зарплата регулярно индексировать бонус итог год
37738631,6,условие,компенсация питание спорт
37738631,6,условие,защищенность дмс сотрудник ребенок включая стоматология страхование жизнь онко страхование
37738631,6,условие,обучение профессиональный курс конференция возможность совершенствовать английский испанский
37738631,6,условие,оскидка продукт
37738631,6,условие,адаптировать график основной 11 00 19 45
37738631,6,условие,100 оплачивать больничный
37738631,6,условие,отпуск 31 день
37738631,6,условие,офис спортзал раздевалка душевой массажный маникюрный кабинет т.д.
37738631,6,условие,корпоративный праздник мероприятие
37738631,6,условие,лучший офис москва лофт квартал даниловский мануфактура маротра тульский
39544955,0,предстоять заниматься,подбор кластеризация ключевой слово
39544955,0,предстоять заниматься,оптимизация текст
39544955,0,предстоять заниматься,работа оптимизация шаблон страница
39544955,0,предстоять заниматься,подготовка реализация рекомендация улучшение юзабилить увеличение конверсия сайт выбрусруть
39544955,0,предстоять заниматься,постановка тз доработка продукт
39544955,0,предстоять заниматься,взаимодействие площадка установка ссылка linkbuilding outreach
39544955,0,предстоять заниматься,анализ действие конкурент
39544955,0,предстоять заниматься,формирование отчетность
39544955,0,предстоять заниматься,управление команда т.ч удалить сотрудник
39544955,1,ожидать кандидат,понимание принцип работа алгоритм поисковый система яндекс гугл
39544955,1,ожидать кандидат,опыт продвижение сайт желательный финансовый тематика трафик 10 000 UDV
39544955,1,ожидать кандидат,опыт работа большой объем данные умение обрабатывать возможно знать Python
39544955,1,ожидать кандидат,подтвердить опыт управление команда процесс внутри
39544955,1,ожидать кандидат,высокий уровень самостоятельность часть генерация идея принятие решение говорить нужный
39544955,2,предлагать,оформление тк рф 100 белый заработный плата оплачивать отпуск больничный
39544955,2,предлагать,атмосфера стартап решение принимать мгновенно бюрократия компания свести нуль
39544955,2,предлагать,комфортный условие работа офис москва работать бизнес центр 15 минута
39544955,2,предлагать,обучение компенсация расход курс повышение квалификация дополнительный профильный специализация
39544955,2,предлагать,выступление участие ведущий семинар конференция качество спикер наш внутренний пиар
38262815,0,,наш команда ударно ведущий разработка использование Python требоваться DevOps возможный
38262815,0,,компания фармацевтический компания пульс основать 1996 год являться лидировать национальный
38262815,1,требование,опыт администрирование Linux Ubuntu Debian
38262815,1,требование,знание Python хотя уровень чтение код
38262815,1,требование,знание Docker
38262815,1,требование,знание любой система управление конфигурация Ansible Puppet Chef SaltStack
38262815,1,требование,опыт работа стек ELk
38262815,1,требование,навык настройка работа минимум система мониторинг Zabbix Prometheus Graphite Nagios
38262815,1,требование,опыт работа VCS GitLab GitHub
38262815,2,плюс,опыт работа любой система оркестрация контейнер Kubernetes Docker Swarm Mesos
38262815,2,плюс,опыт настройка CI CD GitLab CI Jenkins
38262815,2,плюс,опыт работа инструмент визуализация Grafana Kibana
38262815,2,плюс,опыт администрирование сервер бд PostgreSQL MS SQL
38262815,2,плюс,опыт работа Kafka ClickHouse
38262815,3,обязанность,создание внутренний облако инфраструктурный сервис внедрение Docker решение
38262815,3,обязанность,обеспечение стабильный работа инфраструктурный продуктовый сервис компания
38262815,3,обязанность,развитие система мониторинг Zabbix Grafana логирование ELk автоматический резервирование данные
38262815,3,обязанность,обеспечение работа система CI CD настройка процесс автоматический тестирование
38262815,3,обязанность,внедрение совместно проектный команда подход IaC
38262815,4,предлагать,оформление работа согласно тк рф.
38262815,4,предлагать,интересный задача возможность профессиональный рост
38262815,4,предлагать,дмс год работа
38262815,4,предлагать,бесплатный чай кофе офис
38262815,4,предлагать,офис год химка московский область улица ленинградский
38262815,4,предлагать,корпоративный транспорт станция химка маротра речной вокзал маротра планерный
38262815,4,предлагать,бесплатный парковка автомобиль сотрудник
39070725,0,,разрабатывать фэнтез игра жанр Match 3 RPG наш проект Puzzle
39070725,0,,основа наш игра – герой весь разный каждый обладать уникальный
39070725,0,,наш команда анимация работать Maya использовать mGear Animbot полезный инструмент
39070725,0,,искать близкий дух 3D аниматор разделять наш стремление создавать качественный
39070725,1,Senior 3D аниматор наш команда,оживлять персонаж мир игра
39070725,1,Senior 3D аниматор наш команда,знать создать риг Maya помощь Advanced Skeleton
39070725,1,Senior 3D аниматор наш команда,давать рекомендация доработка модель качественный анимация
39070725,1,Senior 3D аниматор наш команда,знать подготовить скелетный анимация модель Unity
39070725,1,Senior 3D аниматор наш команда,понимать стилистика проект следить стилистика воплощаться жизнь
39070725,1,Senior 3D аниматор наш команда,позитивно воспринимать обратный связь готовый работать команда
39070725,1,Senior 3D аниматор наш команда,помогать коллега решение анимационный задача повышение навык
39070725,1,Senior 3D аниматор наш команда,искать способ делать игра хороший рамка свой экспертиза предел
39070725,2,обязательно пригодиться,иметь опыт работа mGear
39070725,2,обязательно пригодиться,владеть MEL Python мочь создавать полезный инструмент команда
39070725,2,обязательно пригодиться,мочь составить небольшой гайд либо область работа команда аниматор
39070725,3,условие работа,возможность работать удаленно наш уютный офис недалеко мбновокузнецкий офис оборудовать
39070725,3,условие работа,баланс работа личный жизнь – важный мочь полноценно отдыхать уделять
39070725,3,условие работа,возможность профессиональный обучение повышение квалификация счет компания также участие различный
39070725,3,условие работа,корпоративный активность праздник число удаленный сотрудник
39070725,3,условие работа,официальный заработный плата оформление тк рф доплата больничный отпуск 100
39714688,0,обязанность,моделировать бизнес процесс покрывать продукт процесс бизнесовой метрик
39714688,0,обязанность,проектировать проводить A B тест
39714688,0,обязанность,исследовать поведение клиент тенденция рынок
39714688,0,обязанность,взаимодействовать продуктовый команда помогать выявление внутренний внешний точка рост продукт
39714688,0,обязанность,развивать DWH вместе команда хранилищ роль заказчик
39714688,1,требование,высший технический образование
39714688,1,требование,опыт работа должность аналитик 1 год
39714688,1,требование,структурировать мышление
39714688,1,требование,готовность нести ответственность результат
39714688,1,требование,большой плюс опыт системный анализ
39714688,2,плюс,SQL
39714688,2,плюс,Python
39714688,2,плюс,DataGrip
39714688,2,плюс,Zeppelin
39714688,2,плюс,Tableau
39714688,3,условие,работа комфортный офис метро водный стадион уютный офис панорамный вид
39714688,3,условие,профессиональный развитие постоянно проводить митап тренинг мастер класс твой распоряжение
39714688,3,условие,бесплатный вкусный обед уютный Tinkoff сafe захотеть перекусить каждый этаж
39714688,3,условие,забота здоровье оформить полис дмс стоматология страховка несчастный случай твой
39714688,3,условие,занятие бесплатный фитнес зал Tinkoff Sport пользоваться тренажер посещать групповой
39714688,3,условие,достойный твой профессиональный уровень зарплата
38479298,0,,тутубра онлайн сервис путешествие который ежемесячно пользоваться миллион человек большой
38479298,1,предстоять заниматься,работа инструмент цикл безопасный разработка SAST DAST OSA
38479298,1,предстоять заниматься,участие процесс планирование архитектура приложение анализ код приложение устранение выявить
38479298,1,предстоять заниматься,написание правило анализатор код
38479298,1,предстоять заниматься,проведение плановый тест наш приложение предмет наличие уязвимость
38479298,3,почему,ежемесячный премия размер 3 оклад изучение профессиональный литература стимулировать чтение
38479298,3,почему,зп рынок квартальный индексация основание результат работа
38479298,3,почему,стать часть уникальный корпоративный культура нацелить сотрудничество развитие стать часть
38479298,3,почему,посещение конференция счет компания
38479298,3,почему,стандартный IT плюшка дмс сладость фрукт пр. кухня
38479298,3,почему,офис 14 минута ходьба маротра нагатинский
39797776,0,,диджи это команда реальный профессионал практик рынок высокий ритм быстрый
39797776,0,,департамент управление данные подразделение заниматься разработка хранилище данные система аналитик
39797776,0,,приглашать команда Data engineer'a
39797776,1,обязанность,разработка хранилище витрина данные ETL ELT
39797776,2,наш стек технология,субд NoSQL SQL ограничение основной PostgreSQL Clickhouse также обмен тип
39797776,2,наш стек технология,очередь данные kafka RabbitMQ
39797776,2,наш стек технология,шедулер Apache Airflow
39797776,2,наш стек технология,обработка данные Spark Flink
39797776,2,наш стек технология,основной язык разработка python java javascript
39797776,3,нужный знать уметь,хороший знание минимум классический субд MS SQL MySQL PostgreSQL
39797776,3,нужный знать уметь,хороший знание минимум субд хранилище данные
39797776,3,нужный знать уметь,навык разработка python
39797776,3,нужный знать уметь,знакомство инструмент обработка данные
39797776,4,плюс,знание Clickhouse
39797776,4,плюс,опыт работа Spark Flink
39797776,5,предлагать,интересный работа новый проект развитие существовать решение команда профессионал
39797776,5,предлагать,современный технический оснащенность
39797776,5,предлагать,профессиональный карьерный рост
39797776,5,предлагать,оформление соответствие тк рф
39797776,5,предлагать,уютный офис никакой дресс код
37044132,0,,реализовать IT проект федеральный масштаб обеспечивать непрерывный отказоустойчивый функционирование сервис
37044132,1,предлагать,оформление соответствие тк рф
37044132,1,предлагать,полностью официальный заработный плата результат собеседование
37044132,1,предлагать,график работа 5 2 09 00 18 00 10 00
37044132,1,предлагать,основной отпуск 28 календарный день дополнительный оплачивать отпуск 5 10
37044132,1,предлагать,материальный помощь отпуск
37044132,1,предлагать,медицинский обслуживание ведомственный поликлиника фнс россия сотрудник член семья
37044132,1,предлагать,льготный курортный оздоровительный лечение отдых
37044132,1,предлагать,скидка питание столовая расположенный территория
37044132,1,предлагать,бесплатный охранять парковка
37044132,1,предлагать,находиться адрес год москва улица походный проезд ближайший станция метро
37044132,2,предстоять заниматься,администрирование развитие система мониторинг Zabbix
37044132,3,55 тысяча хост 15 миллион,расширение функционал система мониторинг путем интеграция сторонний написание скрипт
37044132,3,55 тысяча хост 15 миллион,выполнение работа постановка мониторинг новый объект
37044132,3,55 тысяча хост 15 миллион,формирование правило обнаружение
37044132,3,55 тысяча хост 15 миллион,написание скрипт мониторинг нестандартный параметр
37044132,3,55 тысяча хост 15 миллион,полноценный поддержка сервер
37044132,3,55 тысяча хост 15 миллион,использование Pacemaker ежедневный задача
37044132,4,пожелание кандидат,образование высший
37044132,4,пожелание кандидат,опыт работа Zabbix
37044132,4,пожелание кандидат,обязательно уверенный знание оор Linux Windows уровень администратор
37044132,4,пожелание кандидат,знание основной стандартный порт протокол
37044132,4,пожелание кандидат,понимание принцип работа система мониторинг опыт администрирование желательный Zabbix навык
39879346,0,должностной обязанность,разворачивание поддержка Java окружение
39879346,0,должностной обязанность,настройка Kubernetes AWS PostgreSql
39879346,0,должностной обязанность,администрирование CI CD Jenkins Gitlab CI
39879346,0,должностной обязанность,Moниторинг работа железо облако
39879346,1,требование соискатель,опыт работа система оркестрация Docker контейнер Kubernetes
39879346,1,требование соискатель,Windows Server Domains Active Directory
39879346,1,требование соискатель,опыт администрирование сервер база данные PostgreSQL MongoDB
39879346,1,требование соискатель,опыт администрирование мониторинг система Grafana Prometheus система логирование Graylog
39879346,1,требование соискатель,опыт работа Vault Terraform
39879346,1,требование соискатель,высший образование технический
39879346,1,требование соискатель,опыт сфера IT
39879346,1,требование соискатель,умение работать команда самостоятельно
39879346,1,требование соискатель,английский язык низкий уровень Intermediate
39879346,2,наш условие,постоянный динамика профессиональный развитие
39879346,2,наш условие,обсуждать гибкий график работа 5 2
39879346,2,наш условие,трудоустройство полный соответствие тк рф
39879346,2,наш условие,отсутствие дресс код жесткий условие труд кофе чай печенька
39879346,2,наш условие,дмс
39879346,2,наш условие,возможность получить необходимость дополнительный обучение курс т.д.
39879346,2,наш условие,работа возможный удалить вариант офис
39203789,0,,компания Mirapolis Гк “ Softline ” открывать вакансия Java performance
39203789,0,,компания являться российский разработчик система комплексный автоматизация HR процесс крупный
39203789,1,особенность проект,большой модульный maven проект
39203789,1,особенность проект,2000 таблица sql база данные
39203789,1,особенность проект,собственный ORM поддерживать написание sql запрос формат SQL 1999
39203789,1,особенность проект,основной работа PostgreSQL MSSQL
39203789,2,предстоять заниматься,оптимизировать неэффективный алгоритм
39203789,2,предстоять заниматься,оптимизировать большой сб3 запрос
39203789,2,предстоять заниматься,оптимизировать использование распределить кэша ehcache
39203789,2,предстоять заниматься,реализовать решение получение обработка большой количество данные внешний система
39203789,2,предстоять заниматься,анализировать лога дампа поток дампа память собрать метрик определять проблема
39203789,3,работа требоваться навык умение,умение оценивать сложность алгоритм стандартный операция структура данные Эaдь.
39203789,3,работа требоваться навык умение,хороший понимание многопоточность конкурентный доступ ресурс пул соединение пул поток
39203789,3,работа требоваться навык умение,хороший понимание кэширование уровень приложение случай решение проблема следовать применить
39203789,3,работа требоваться навык умение,хороший понимание сб3 умение читать большой запрос план выполнение большой
39203789,3,работа требоваться навык умение,понимание транзакция многопоточный доступ сб3 база
39203789,3,работа требоваться навык умение,понимание сложность иной операция который отображать план выполнение сож запрос
39203789,4,условие работа,место работа возможный удаленный занятость офис москва воронеж казань
39203789,4,условие работа,уровень доход зависеть знание опыт
39203789,4,условие работа,гибкий график работа 8 час промежуток 7.00 19.00 мска
39203789,4,условие работа,развить система наставничество отладить инфраструктура постановка контроль выполнение лучший методология
36122045,0,,mfms ° IT компания лидер сфера мобильный информирование неголосовый коммуникация
36122045,1,основной задача,эксплуатация сервис компания число разработать внутри компания
36122045,1,основной задача,поиск реализация эффективный решение сложный проблема
36122045,1,основной задача,участие модернизация инфраструктура приложение
36122045,1,основной задача,участие создание высоконагруженный масштабировать отказоустойчивый геораспределить система
36122045,2,наш преимущество,работа серьезный нагрузка десяток тысяча запрос секунда гигабит трафик несколько
36122045,2,наш преимущество,сложный разнообразный задача каждый сервис делать удобный надежный безопасный использование
36122045,2,наш преимущество,широкий стек технология Linux CentOS Java ansible docker KVM mesos
36122045,3,искать человек который,уметь конфигурировать Linux iproute2 policy routing конфигурация интерфейс алиас vlan
36122045,3,искать человек который,иметь базовый понимание Linux анализ производительность процесс I O сеть
36122045,3,искать человек который,иметь хороший представление работа стек TCP IP
36122045,3,искать человек который,иметь опыт автоматизацииуправление конфигурация bash ansible
36122045,3,искать человек который,уметь анализировать текстовый лога число большой объем использование утилит sed
36122045,3,искать человек который,понимать принцип виртуализация виртуальный машина контейнер
36122045,3,искать человек который,иметь базовый навык программирование python ruby perl
36122045,3,искать человек который,владеть SQL join ы аналитический функция построение отчет
36122045,3,искать человек который,работать http прокс nginx envoy
36122045,3,искать человек который,работать система управление версия использовать Oit
36122045,4,предлагать,испытательный срок – дмс стоматология возможность подключение близкий человек льготный
36122045,4,предлагать,компенсация переезд регион
36122045,4,предлагать,метр автозаводский бцекть омег плаза
36122045,4,предлагать,компенсация 50 оплата парковка территория бцекть 4.000 рождение сотрудник
36122045,4,предлагать,предоставление техника согласно пожелание
36122045,4,предлагать,гибкий график работа
